id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,away_color,away_alternate_color,away_logo,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
400864391,s:40~l:59~e:400864391~c:400864391,2016-08-28T20:30Z,5651,TRUE,FALSE,FALSE,FALSE,2016-08-28T20:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,1911,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,85,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,1847,92,TRUE,400864391,2016,2,3416,College Park Center,Arlington,TX,0,TRUE,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2016-08-28T20:30:00Z,2016-08-28,TRUE,TRUE
400864386,s:40~l:59~e:400864386~c:400864386,2016-08-28T19:00Z,7055,TRUE,FALSE,FALSE,FALSE,2016-08-28T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,87,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,2160,73,FALSE,400864386,2016,2,1827,State Farm Arena,Atlanta,GA,16888,TRUE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2016-08-28T19:00:00Z,2016-08-28,TRUE,TRUE
400864379,s:40~l:59~e:400864379~c:400864379,2016-08-27T23:00Z,8081,TRUE,FALSE,FALSE,FALSE,2016-08-27T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,69,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,1823,92,TRUE,400864379,2016,2,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2016-08-27T23:00:00Z,2016-08-27,TRUE,TRUE
400864372,s:40~l:59~e:400864372~c:400864372,2016-08-27T02:00Z,11396,TRUE,FALSE,FALSE,FALSE,2016-08-27T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,98,TRUE,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,TRUE,1911,72,FALSE,400864372,2016,2,1949,Footprint Center,Phoenix,AZ,17071,TRUE,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,"",TRUE,2016-08-27T02:00:00Z,2016-08-26,TRUE,TRUE
400864376,s:40~l:59~e:400864376~c:400864376,2016-08-27T02:00Z,9481,TRUE,FALSE,FALSE,FALSE,2016-08-27T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,79,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,1841,72,FALSE,400864376,2016,2,2184,KeyArena,Seattle,WA,17459,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2016-08-27T02:00:00Z,2016-08-26,TRUE,TRUE
400864369,s:40~l:59~e:400864369~c:400864369,2016-08-27T00:30Z,6016,TRUE,FALSE,FALSE,FALSE,2016-08-27T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,90,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,1827,82,FALSE,400864369,2016,2,977,Allstate Arena,Glenview,IL,0,FALSE,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2016-08-27T00:30:00Z,2016-08-26,TRUE,TRUE
400864367,s:40~l:59~e:400864367~c:400864367,2016-08-27T00:00Z,6831,TRUE,FALSE,FALSE,FALSE,2016-08-27T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,"",77,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,1826,84,TRUE,400864367,2016,2,780,AT&T Center,San Antonio,TX,18500,FALSE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2016-08-27T00:00:00Z,2016-08-26,TRUE,TRUE
400864364,s:40~l:59~e:400864364~c:400864364,2016-08-26T23:00Z,7381,TRUE,FALSE,FALSE,FALSE,2016-08-26T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,84,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,80,FALSE,400864364,2016,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2016-08-26T23:00:00Z,2016-08-26,TRUE,TRUE
400864495,s:40~l:59~e:400864495~c:400864495,2016-07-23T00:30Z,6893,TRUE,FALSE,FALSE,FALSE,2016-07-23T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,89,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,2160,94,TRUE,400864495,2016,2,977,Allstate Arena,Glenview,IL,0,FALSE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2016-07-23T00:30:00Z,2016-07-22,TRUE,TRUE
400864493,s:40~l:59~e:400864493~c:400864493,2016-07-23T00:00Z,12124,TRUE,FALSE,FALSE,FALSE,2016-07-23T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,79,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,TRUE,2184,72,FALSE,400864493,2016,2,2029,Target Center,Minneapolis,MN,19006,FALSE,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2016-07-23T00:00:00Z,2016-07-22,TRUE,TRUE
400864492,s:40~l:59~e:400864492~c:400864492,2016-07-22T23:30Z,4749,TRUE,TRUE,FALSE,FALSE,2016-07-22T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,93,TRUE,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,TRUE,1911,88,FALSE,400864492,2016,2,2206,McCamish Pavilion,Atlanta,GA,8900,TRUE,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,"",TRUE,2016-07-22T23:30:00Z,2016-07-22,TRUE,TRUE
400864491,s:40~l:59~e:400864491~c:400864491,2016-07-22T23:00Z,5455,TRUE,FALSE,FALSE,FALSE,2016-07-22T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,75,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,1841,95,TRUE,400864491,2016,2,1823,Capital One Arena,Washington,DC,20362,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2016-07-22T23:00:00Z,2016-07-22,TRUE,TRUE
400864490,s:40~l:59~e:400864490~c:400864490,2016-07-21T15:00Z,11253,TRUE,FALSE,FALSE,FALSE,2016-07-21T15:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,70,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,TRUE,,82,TRUE,400864490,2016,2,1830,Madison Square Garden,New York,NY,19763,FALSE,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2016-07-21T15:00:00Z,2016-07-21,TRUE,TRUE
400864488,s:40~l:59~e:400864488~c:400864488,2016-07-20T19:00Z,9686,TRUE,FALSE,FALSE,FALSE,2016-07-20T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,83,TRUE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,FALSE,780,69,FALSE,400864488,2016,2,2184,KeyArena,Seattle,WA,17459,TRUE,000000,c7cfd4,"","",TRUE,2016-07-20T19:00:00Z,2016-07-20,TRUE,TRUE
400864486,s:40~l:59~e:400864486~c:400864486,2016-07-20T17:00Z,16132,TRUE,FALSE,FALSE,FALSE,2016-07-20T17:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,83,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,1827,65,FALSE,400864486,2016,2,2029,Target Center,Minneapolis,MN,19006,FALSE,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2016-07-20T17:00:00Z,2016-07-20,TRUE,TRUE
400864485,s:40~l:59~e:400864485~c:400864485,2016-07-20T16:30Z,4873,TRUE,FALSE,FALSE,FALSE,2016-07-20T16:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,1911,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,78,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,2160,89,TRUE,400864485,2016,2,3416,College Park Center,Arlington,TX,0,TRUE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2016-07-20T16:30:00Z,2016-07-20,TRUE,TRUE
400864483,s:40~l:59~e:400864483~c:400864483,2016-07-20T15:30Z,12778,TRUE,FALSE,FALSE,FALSE,2016-07-20T15:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,81,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,1826,88,TRUE,400864483,2016,2,1823,Capital One Arena,Washington,DC,20362,TRUE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2016-07-20T15:30:00Z,2016-07-20,TRUE,TRUE
400864481,s:40~l:59~e:400864481~c:400864481,2016-07-20T02:00Z,9318,TRUE,FALSE,FALSE,FALSE,2016-07-20T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,77,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,1847,79,TRUE,400864481,2016,2,1949,Footprint Center,Phoenix,AZ,17071,TRUE,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2016-07-20T02:00:00Z,2016-07-19,TRUE,TRUE
400864480,s:40~l:59~e:400864480~c:400864480,2016-07-20T00:00Z,7269,TRUE,FALSE,FALSE,FALSE,2016-07-20T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,92,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,1841,82,FALSE,400864480,2016,2,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2016-07-20T00:00:00Z,2016-07-19,TRUE,TRUE
400864478,s:40~l:59~e:400864478~c:400864478,2016-07-17T23:00Z,5318,TRUE,FALSE,FALSE,FALSE,2016-07-17T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,88,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,TRUE,1847,91,TRUE,400864478,2016,2,2184,KeyArena,Seattle,WA,17459,TRUE,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2016-07-17T23:00:00Z,2016-07-17,TRUE,TRUE
400864476,s:40~l:59~e:400864476~c:400864476,2016-07-17T20:30Z,5752,TRUE,FALSE,FALSE,FALSE,2016-07-17T20:30Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,1911,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,97,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,98,TRUE,400864476,2016,2,3416,College Park Center,Arlington,TX,0,TRUE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,OT,TRUE,2016-07-17T20:30:00Z,2016-07-17,TRUE,TRUE
400864470,s:40~l:59~e:400864470~c:400864470,2016-07-17T19:00Z,9464,TRUE,FALSE,FALSE,FALSE,2016-07-17T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,83,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,2160,76,FALSE,400864470,2016,2,1830,Madison Square Garden,New York,NY,19763,FALSE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2016-07-17T19:00:00Z,2016-07-17,TRUE,TRUE
400864473,s:40~l:59~e:400864473~c:400864473,2016-07-17T19:00Z,7551,TRUE,FALSE,FALSE,FALSE,2016-07-17T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,91,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,1841,74,FALSE,400864473,2016,2,1827,State Farm Arena,Atlanta,GA,16888,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2016-07-17T19:00:00Z,2016-07-17,TRUE,TRUE
400864468,s:40~l:59~e:400864468~c:400864468,2016-07-17T02:00Z,11539,TRUE,FALSE,FALSE,FALSE,2016-07-17T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,83,TRUE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,FALSE,780,64,FALSE,400864468,2016,2,1949,Footprint Center,Phoenix,AZ,17071,TRUE,000000,c7cfd4,"","",TRUE,2016-07-17T02:00:00Z,2016-07-16,TRUE,TRUE
400864462,s:40~l:59~e:400864462~c:400864462,2016-07-16T02:00Z,9686,TRUE,FALSE,FALSE,FALSE,2016-07-16T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,80,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,1823,51,FALSE,400864462,2016,2,2184,KeyArena,Seattle,WA,17459,TRUE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2016-07-16T02:00:00Z,2016-07-15,TRUE,TRUE
400864460,s:40~l:59~e:400864460~c:400864460,2016-07-16T00:30Z,6012,TRUE,FALSE,FALSE,FALSE,2016-07-16T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,84,TRUE,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,TRUE,1911,77,FALSE,400864460,2016,2,977,Allstate Arena,Glenview,IL,0,FALSE,11213e,c5d646,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,"",TRUE,2016-07-16T00:30:00Z,2016-07-15,TRUE,TRUE
400864457,s:40~l:59~e:400864457~c:400864457,2016-07-16T00:00Z,8123,TRUE,FALSE,FALSE,FALSE,2016-07-16T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,88,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,TRUE,1826,70,FALSE,400864457,2016,2,2029,Target Center,Minneapolis,MN,19006,FALSE,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2016-07-16T00:00:00Z,2016-07-15,TRUE,TRUE
400864454,s:40~l:59~e:400864454~c:400864454,2016-07-15T23:00Z,6430,TRUE,FALSE,FALSE,FALSE,2016-07-15T23:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,92,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,1841,98,TRUE,400864454,2016,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,OT,TRUE,2016-07-15T23:00:00Z,2016-07-15,TRUE,TRUE
400864456,s:40~l:59~e:400864456~c:400864456,2016-07-15T23:00Z,8612,TRUE,FALSE,FALSE,FALSE,2016-07-15T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,78,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,1827,72,FALSE,400864456,2016,2,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2016-07-15T23:00:00Z,2016-07-15,TRUE,TRUE
400864451,s:40~l:59~e:400864451~c:400864451,2016-07-13T19:30Z,10628,TRUE,FALSE,FALSE,FALSE,2016-07-13T19:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,78,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,1823,74,FALSE,400864451,2016,2,1949,Footprint Center,Phoenix,AZ,17071,TRUE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2016-07-13T19:30:00Z,2016-07-13,TRUE,TRUE
400864449,s:40~l:59~e:400864449~c:400864449,2016-07-13T16:30Z,16444,TRUE,FALSE,FALSE,FALSE,2016-07-13T16:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,67,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,TRUE,1841,77,TRUE,400864449,2016,2,977,Allstate Arena,Glenview,IL,0,FALSE,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2016-07-13T16:30:00Z,2016-07-13,TRUE,TRUE
400864446,s:40~l:59~e:400864446~c:400864446,2016-07-13T16:00Z,12272,TRUE,FALSE,FALSE,FALSE,2016-07-13T16:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,64,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,TRUE,2160,86,TRUE,400864446,2016,2,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2016-07-13T16:00:00Z,2016-07-13,TRUE,TRUE
400864443,s:40~l:59~e:400864443~c:400864443,2016-07-13T15:00Z,11317,TRUE,FALSE,FALSE,FALSE,2016-07-13T15:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,TRUE,1827,62,FALSE,400864443,2016,2,1830,Madison Square Garden,New York,NY,19763,FALSE,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2016-07-13T15:00:00Z,2016-07-13,TRUE,TRUE
400864438,s:40~l:59~e:400864438~c:400864438,2016-07-12T16:30Z,11171,TRUE,FALSE,FALSE,FALSE,2016-07-12T16:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,"",57,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,TRUE,2029,81,TRUE,400864438,2016,2,780,AT&T Center,San Antonio,TX,18500,FALSE,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2016-07-12T16:30:00Z,2016-07-12,TRUE,TRUE
400864434,s:40~l:59~e:400864434~c:400864434,2016-07-10T23:00Z,19076,TRUE,FALSE,FALSE,FALSE,2016-07-10T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,93,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,TRUE,1823,82,FALSE,400864434,2016,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2016-07-10T23:00:00Z,2016-07-10,TRUE,TRUE
